row_index,response_text,topk_valid_confidence_mass,error_bound,weighted_confidence,top_values
7906,40,0.9999874331044674,0.0012566895532639677,39.72343120481075,40 35 30 45 60 50 55 65 25 20 70 42 37 38 32 43 47 52 48 34
17577,40,0.9999597824302906,0.0040217569709399825,38.32639860166195,40 30 35 60 45 50 25 55 65 20 70 42 15 37 32 38 75 62 43 27
15352,30,0.9999993848488148,6.151511852126035e-05,30.601221036629088,30 40 20 35 25 15 45 10 50 32 37 27 23 38 34 42 60 33 28 22
8528,80,0.9999760454280684,0.0023954571931605884,83.63973243741488,80 85 90 70 75 95 100 60 65 92 87 82 50 83 72 88 93 78 86 98
18087,80,0.9999973978413604,0.0002602158639564145,79.56084577748912,80 70 90 85 75 60 95 65 100 50 40 55 30 0 87 45 20 82
10416,30,0.9999978507499797,0.00021492500202890952,33.43175667734459,30 40 35 20 25 60 50 45 70 15 65 55 10 75 80 32 42 85 38 37
19470,50,0.9922105199624269,0.7789480037573071,48.747455967227864,50 60 40 0 30 70 20 80 75 35 65 25 45 55 10
13071,30,0.999999858343264,1.416567360079668e-05,34.29991261225432,30 40 20 60 35 50 25 70 45 65 10 55 15 75 80 42 37 32 38 85
13771,80,0.9999761892914637,0.0023810708536298186,75.54402137777447,80 70 75 85 60 65 90 40 72 50 55 82 95 30 78 45 35 87 73 68
16421,75,0.9999735462963494,0.002645370365061961,74.2491895515098,75 70 80 65 85 72 78 73 60 82 68 74 76 67 77 83 62 90 79 81
11764,10,0.9999998986252364,1.0137476358362818e-05,10.574370265985133,10 15 20 5 25 30 12 0 8 7 3 18 2 13 17 14 35 22 23 16
8172,95,0.999999960012135,3.998786501924201e-06,94.32909572417243,95 90 100 85 98 80 97 92 93 99 96 94 87 88 75 91 89 86 82
14713,30,0.9999989930734264,0.0001006926573565714,27.834411555484238,30 20 25 40 35 15 10 45 23 32 50 27 22 34 37 28 24 38 33 60
13202,30,0.9999998945555366,1.0544446338300872e-05,27.513969338151025,30 20 40 25 10 35 50 15 60 45 70 0 80 65 55 5 75 32 42 23
17326,40,0.9999927791017669,0.0007220898233128992,36.86988846190613,40 30 35 60 50 45 20 25 55 65 70 15 10 75 42 0 37 32 38 43
15490,40,0.9998511807473598,0.014881925264020879,38.48992667037502,40 35 30 45 60 50 55 25 42 65 20 37 38 32 43 70 47 48 34 52
3557,30,0.9999997622835513,2.377164487477046e-05,25.756584107371815,30 20 40 25 10 35 15 45 50 60 23 32 0 27 5 22 42 70 37 12
4711,30,0.999997459182298,0.0002540817702012532,31.340703143398255,30 40 35 20 25 45 15 50 60 10 32 37 27 38 42 23 34 33 28 55
13264,30,0.9999993082617141,6.917382858739884e-05,31.56801926645167,30 40 35 20 25 45 15 50 60 10 55 32 42 65 37 38 27 23 70 34
13340,30,0.9999999689852936,3.1014706358689637e-06,27.045231791556763,30 20 40 25 10 35 15 50 60 45 70 65 55 5 0 80 75 32 42 23
10301,5,0.9999998893702265,1.1062977345321912e-05,5.176384160825081,5 10 0 3 2 15 7 8 1 4 20 12 6 5 9 13 11 14 17 18
10222,10,0.9999958312295993,0.0004168770400658772,10.75465803275033,10 15 5 20 25 0 30 95 90 12 85 8 80 7 3 35 2 40 18 9
9448,20,0.9999989992320265,0.00010007679734913566,19.603485722658732,20 10 30 15 25 35 40 12 23 5 0 27 17 22 18 24 32 13 14 28
18966,70,0.9999932078648577,0.0006792135142319466,60.85574085344786,70 80 50 60 40 0 30 75 90 85 20 65 25 35 95 45 10 55 100 15
17737,60,0.9999583936817436,0.004160631825644856,64.2649519417842,60 70 65 75 40 55 50 45 35 80 30 72 62 67 68 73 63 85 42 57
12703,30,0.9999994135027095,5.864972905111898e-05,33.904724866388676,30 40 35 20 25 50 45 60 15 55 65 70 10 42 32 37 38 34 27 33
14218,30,0.9999994796502562,5.203497438488469e-05,29.996455418974946,30 20 40 35 25 15 45 10 50 32 27 23 37 34 38 33 22 28 42 24
2209,40,0.999999392397628,6.076023719714385e-05,38.03103673534775,40 30 60 35 50 45 20 25 70 65 55 75 42 80 15 37 32 38 43 10
597,10,0.9999996943800895,3.0561991049005144e-05,9.514514107587015,10 5 15 20 0 25 2 3 30 8 12 7 5 1 9 4 13 18 17 6
11072,10,0.9999997862118921,2.1378810788341696e-05,9.833793508076766,10 5 15 20 12 8 7 3 2 13 25 18 0 9 14 6 17 5 4 11
16734,40,0.9999644560802011,0.0035543919798874946,36.31407961887206,40 30 35 45 25 20 60 50 55 42 32 37 65 38 43 15 27 34 47 52
15358,20,0.9999995710495883,4.289504117460652e-05,19.075382561934763,20 10 15 30 25 35 5 40 23 12 22 18 17 27 24 32 21 28 14 13
18391,60,0.9999932249318577,0.0006775068142284013,55.828617275270396,60 50 70 40 30 65 80 75 20 35 45 25 55 0 85 10 15 90 67 42
19508,40,0.9999946554797775,0.0005344520222494431,37.01437225271829,40 30 60 20 35 50 70 25 45 65 75 80 10 15 55 0 42 85 37 27
14946,30,0.9999925837858161,0.0007416214183875169,34.42997142525482,30 40 35 25 20 45 50 15 60 42 32 55 38 37 10 27 34 33 28 23
16157,70,0.9999877020558166,0.0012297944183448095,70.31222281496136,70 75 65 80 60 85 72 55 73 68 40 67 50 78 62 45 74 82 90 63
11849,20,0.9999993366930581,6.633069419281767e-05,20.761720709644166,20 30 10 15 25 35 40 5 23 12 18 22 17 27 24 45 32 28 14 13
9114,50,0.9882885056509604,1.171149434903962,52.87629066562361,50 60 70 80 40 75 30 65 85 20 0 90 25 55 35 45
12440,20,0.9999900992473975,0.0009900752602542973,23.470965108787954,20 30 25 15 35 10 40 23 22 12 45 27 32 18 17 28 24 42 5 37
3811,30,0.999999884734605,1.1526539500650301e-05,34.66669739756706,30 40 50 20 60 25 70 35 10 45 65 80 75 55 15 0 42 85 90 37
2938,30,0.9999775240510295,0.0022475948970535065,32.90855502908141,30 40 35 25 20 45 15 50 60 55 32 42 10 37 38 27 23 34 22 28
16732,70,0.9999891353458991,0.0010864654100939397,72.13086902899842,70 75 80 65 60 85 72 40 90 55 50 73 78 45 82 68 35 67 30 62
12302,30,0.9994717053363652,0.05282946636347985,33.937384619327844,30 35 40 20 25 45 42 60 37 32 27 50 38 55 23 15 65 34 43 28
9916,80,0.9998522156110273,0.014778438897267154,72.48073502762269,80 70 60 50 75 85 90 65 40 30 95 20 35 55 0 45 100 25 72
16925,30,0.9999990592812024,9.407187976373521e-05,33.78115620683253,30 40 35 20 25 50 45 15 60 10 55 42 0 32 65 38 37 33 27 23
5952,40,0.9999749812491956,0.002501875080440641,35.002375905148064,40 30 35 25 45 20 50 60 37 42 32 38 55 15 27 34 43 23 33 28
16909,30,0.9999997432402951,2.5675970494187794e-05,33.670000718134936,30 40 20 50 35 60 25 45 10 0 15 55 70 65 75 42 33 37 80 32
4074,30,0.9999995023381959,4.976618040997138e-05,29.31181963505237,30 20 40 25 35 15 10 45 50 60 32 23 42 27 37 38 34 22 33 28
1201,0,1.0000000038537016,0.0,0.23380885147253005,0 5 10 2 3 1 4 7 15 8 6 20 12 9 5 13 11 0 14
18547,50,0.9995256895514207,0.04743104485792626,49.333112721700324,50 40 60 30 70 20 0 35 45 25 65 55 80 75 10
19364,30,0.9999999460014698,5.399853020282563e-06,30.803687169258826,30 40 20 50 25 35 10 0 60 15 45 5 55 70 65 42 23 32 37 33
11041,20,0.9999992686592344,7.313407656139859e-05,17.15484649557189,20 10 15 30 25 5 0 35 40 12 23 18 22 17 27 24 45 13 14 32
4130,40,0.9999608529542386,0.00391470457613563,35.309190307473145,40 30 35 20 50 25 45 60 42 15 55 37 32 38 65 10 34 27 43 23
11649,40,0.9999975234318225,0.00024765681775340553,44.54718906720992,40 30 60 70 35 65 20 80 25 75 50 45 55 85 15 10 90 72 42 68
5087,30,0.9999945741884558,0.0005425811544168546,30.414675309337955,30 40 20 35 25 15 45 10 50 23 32 37 27 34 42 38 22 28 33 24
5777,20,0.9999999205617479,7.943825208744926e-06,21.54050464148958,20 30 25 15 10 35 40 23 22 27 12 18 32 5 24 28 17 21 45 33
18902,70,0.999987697203161,0.001230279683894775,65.87388876042967,70 80 60 50 75 40 30 85 65 20 90 0 35 25 45 55 10 95 15 100
8246,85,0.9999993643079164,6.356920836392277e-05,86.34151964244602,85 90 80 95 75 70 92 87 100 82 88 83 65 93 86 89 78 84 60 94
16574,50,0.9999970324759677,0.0002967524032282398,40.01627336596087,50 30 40 20 35 25 45 60 0 15 10 55 65 42 70 37 32 38 23 43
16938,50,0.9999961343410134,0.00038656589865793123,49.482706470433506,50 40 60 30 55 35 45 65 20 70 25 42 52 62 53 47 15 43 37 57
19475,50,0.9999882853029772,0.0011714697022768839,42.893111427986504,50 30 40 60 20 70 25 35 0 10 45 65 55 15 75 80 42 5
16507,30,0.9999999000005346,9.999946537497806e-06,29.618098539854483,30 20 50 40 25 0 10 35 15 45 5 60 55 23 32 33 42 27 12 37
11183,40,0.9989807566074798,0.10192433925202415,36.61736495506575,40 30 35 50 45 20 25 60 42 55 37 43 65 15 23 32 38 34 27
6441,70,0.9999788807066398,0.0021119293360238878,66.65486702631294,70 65 60 75 80 55 40 45 50 72 35 68 67 62 73 30 85 63 78 74
12195,30,0.9999998183158845,1.8168411552998975e-05,35.42127974632516,30 40 20 60 50 35 25 70 45 10 65 55 15 75 80 0 42 37 32 38
14922,40,0.9999987422236712,0.00012577763287557886,35.221214476394685,40 30 35 25 45 20 50 60 42 37 32 38 15 55 34 27 43 33 23 28
193,0,0.9999999983606743,1.6393256752067487e-07,3.762763723026884,0 10 5 15 2 3 20 8 7 12 1 4 6 9 13 5 25 14 11 18
10435,10,0.9999998358889817,1.6411101833035957e-05,10.120981002924525,10 5 15 20 25 0 30 12 8 3 2 7 18 13 17 5 14 6 9 4
3810,90,0.9999817634220103,0.0018236577989716451,88.7747050972955,90 85 95 80 92 93 87 75 88 98 82 100 97 94 89 86 83 70 91 96
6515,30,0.9999998044044457,1.955955543087029e-05,32.4179457228698,30 40 20 35 25 50 45 15 10 60 55 32 42 37 38 33 65 0 27 23
12529,30,0.9999999675442587,3.2455741316717024e-06,26.759551538008722,30 20 40 25 35 10 15 45 50 60 32 23 70 27 22 5 42 0 28 37
14786,30,0.9999987131993834,0.00012868006166177892,28.152992058663187,30 20 25 40 35 15 10 45 32 23 27 22 34 28 24 37 33 38 42 18
596,10,1.0000000818535493,0.0,6.184097005198369,10 0 5 20 15 2 3 25 8 1 5 7 30 12 4 6 9 13 18 14
16381,40,0.999997106125766,0.000289387423402232,36.437265255649336,40 30 35 45 50 20 25 60 55 15 65 42 10 70 37 32 43 38 0 33
17789,75,0.9999570872722185,0.0042912727781452276,76.75783218600722,75 80 70 85 78 72 82 65 73 76 83 77 74 68 90 67 87 60 81 79
15094,30,0.9999997616653962,2.383346038303813e-05,28.31412240196342,30 20 40 25 35 10 15 50 45 60 32 23 27 33 5 0 34 37 22 28
7493,40,0.9999868410435062,0.0013158956493786178,41.94433447222886,40 30 60 35 50 45 65 55 70 25 20 75 15 42 10 37 80 62 32 38
12249,20,0.9999998735280439,1.2647195613002538e-05,20.534496609540863,20 30 10 25 40 15 35 5 50 60 0 70 45 80 75 65 23 90 32 12
19652,50,0.9887279957308905,1.127200426910946,51.339402006085535,50 60 70 40 30 80 75 65 0 20 25 35 55 85 45
12799,30,0.9999994000463076,5.999536923928517e-05,36.739009157927704,30 40 60 50 20 70 35 25 80 10 65 45 75 0 15 55 85 90 42 100
17935,50,0.9999921885538862,0.0007811446113836773,51.56066969191213,50 60 70 30 40 80 20 75 0 25 65 35 85 90 10 45 55 15 95 100
2828,20,0.9999969157145843,0.00030842854157331345,23.87702176993969,20 25 30 15 35 40 23 22 10 27 18 32 28 24 21 17 12 34 33 45
359,10,0.9999998520522463,1.479477537147389e-05,7.626460165680737,10 5 0 15 3 2 8 20 7 12 4 9 6 1 13 5 14 11 18 25
7112,70,0.9999778437735017,0.002215622649825999,73.61630005445996,70 75 80 65 85 60 72 78 73 82 68 67 90 74 76 83 77 62 55 87
19346,85,0.9999974443340086,0.0002555665991388345,86.09626061376066,85 90 80 95 75 70 92 87 82 88 93 65 83 100 86 78 89 98 84 60
7591,70,0.9999360307113662,0.006396928863383611,68.26137180771757,70 65 60 75 72 80 67 68 73 62 55 63 74 78 40 64 76 45 85 77
11333,10,0.9999998184750032,1.8152499681178824e-05,10.08518091734531,10 5 15 20 25 0 30 12 8 3 2 7 18 13 17 14 35 5 4 23
1989,10,0.999999522778723,4.772212770509654e-05,11.777345340637478,10 20 15 5 30 25 0 12 35 40 8 7 2 18 3 17 13 23 14 22
8397,90,0.9999975718930597,0.00024281069402887212,86.59461402449284,90 85 80 95 75 100 70 92 87 65 82 98 88 93 83 97 60 89 86 78
12561,20,0.9999999333567501,6.6643249918563185e-06,22.51818904529103,20 30 10 25 15 40 35 45 5 50 23 22 27 32 60 24 12 18 28 17
1479,10,0.9999999012552225,9.874477746585342e-06,9.317878622470703,10 5 0 15 20 3 2 12 8 7 25 30 4 13 5 6 18 9 1 14
14015,40,0.9999781388837553,0.0021861116244692447,37.51950493559749,40 30 35 45 60 50 25 20 55 42 65 37 38 32 43 70 34 47 33 48
3770,20,0.9999966049201522,0.0003395079847812177,22.07651906887609,20 30 25 15 10 35 40 22 23 18 45 12 5 27 28 32 17 24 60 80
3959,30,1.000000042379951,0.0,26.553026269209646,30 20 40 25 10 35 15 50 45 60 5 0 23 32 27 70 22 42 33 37
15630,30,0.9999802406697078,0.001975933029219057,34.024884787690205,30 40 35 25 20 45 37 32 42 50 38 27 34 60 28 23 15 33 43 36
13095,20,0.9999999589449533,4.105504669560389e-06,21.07487109202302,20 30 10 25 15 40 35 5 23 45 22 12 18 32 0 27 24 28 17 50
10370,10,0.9999997461194227,2.5388057733888303e-05,15.061459221733015,10 20 15 25 30 5 35 12 18 22 40 23 17 13 14 8 24 16 7 27
1468,10,0.9999997206342569,2.793657430943952e-05,11.216507741184813,10 20 15 5 25 30 0 12 8 18 7 13 17 35 3 14 2 5 23 40
9955,50,0.9808450134295217,1.9154986570478316,45.39568276884635,50 40 30 60 20 70 0 35 25 45 65 55 75 80
10606,30,0.9999917912256411,0.0008208774358919868,32.81003528655594,30 40 35 25 20 45 15 50 60 55 32 10 42 37 65 27 38 23 22 28
13920,40,0.9999953203169557,0.0004679683044295224,36.93235483719859,40 30 35 50 60 45 20 25 55 65 42 70 37 38 32 43 47 34 27 15
7150,80,0.9999664303300964,0.003356966990364363,75.81648903726101,80 70 75 85 65 60 90 72 78 82 73 83 68 67 76 74 77 87 55 40
8555,30,0.9999999593435012,4.065649883422395e-06,27.155720468083413,30 20 40 10 25 50 0 35 15 45 60 5 23 42 32 27 12 37 70 34
17418,40,0.9999462059874916,0.005379401250837912,45.71966247713705,40 60 35 30 65 45 70 55 50 25 20 75 42 80 62 15 52 72 37 38
14906,30,0.9999947527387466,0.0005247261253393809,31.32527398723544,30 40 35 20 25 45 15 10 50 32 27 37 42 23 38 34 28 22 33 60
15870,20,0.9999980957817851,0.00019042182148876208,24.66407276572308,20 30 25 35 15 10 40 23 22 27 32 45 28 12 24 18 5 33 34 17
10169,20,0.9999970762615868,0.0002923738413151966,16.2381808805757,20 10 15 25 30 5 35 12 40 18 23 22 17 13 14 8 0 24 27 7
16602,30,0.9999815581779726,0.001844182202737077,30.16216770417751,30 20 40 35 25 15 45 50 10 32 23 27 42 37 38 22 34 0 28 12
9670,50,0.9413429374922037,5.865706250779635,52.38565038890797,50 60 70 80 0 75 40 30 65 85 20 55 25 90 35
1430,30,0.9999994282032756,5.7179672441343143e-05,26.05342838656259,30 20 40 25 10 35 15 45 50 60 23 5 32 22 27 28 24 12 18 33
14434,30,0.999821184026656,0.017881597334401533,30.351890257203,30 35 25 20 40 15 45 32 23 27 10 42 37 34 38 22 28 24 33 43
16748,40,0.999985225803715,0.0014774196285038954,38.17465238485563,40 30 50 35 45 20 60 25 55 65 15 10 70 42 0 37 38 43 32 33
19359,90,0.9999998780650756,1.2193492437972964e-05,90.41222700810175,90 95 85 100 80 75 92 98 70 87 97 93 99 88 94 82 89 96 83 91
11799,10,0.9999997413352517,2.58664748287174e-05,10.119768863705765,10 15 5 20 12 8 7 25 3 13 18 0 2 9 14 30 17 6 5 11
14096,40,0.9997669898482269,0.023301015177312756,38.349126275654584,40 35 30 45 60 65 55 25 50 42 37 20 38 70 32 43 47 34 27 62
10040,10,1.000000031903526,0.0,10.095533216847326,10 15 20 5 0 25 30 12 8 7 3 2 18 5 13 14 17 16 22 9
8754,80,0.9999671600948099,0.0032839905190096275,80.59497579339468,80 100 90 70 75 50 85 95 60 0 30 20 40 65 25 10 35 99 55 45
8646,30,0.9999997340305009,2.6596949909141188e-05,30.370305693551355,30 20 50 40 10 25 0 35 15 60 45 5 70 55 23 42 27 33 37 32
7776,40,0.9999969546348118,0.00030453651882478283,37.98341394595391,40 30 35 45 50 60 25 20 55 65 42 37 38 15 32 43 34 47 70 33
13782,20,0.9999999827870889,1.7212911096464723e-06,22.02143429640291,20 30 10 80 25 90 40 15 70 85 75 35 60 50 95 65 5 45 0 55
1608,30,0.9999882334967478,0.0011766503252186311,29.272588187731877,30 20 40 35 25 15 10 45 50 32 23 27 42 22 60 37 12 34 28 38
5220,30,0.9999998117347554,1.8826524461612593e-05,30.807833024622614,30 40 20 35 25 15 45 50 10 32 60 37 27 38 33 23 34 42 28 22
17889,50,0.9860525705473547,1.3947429452645266,52.4795013729043,50 60 80 70 0 75 30 40 20 85 90 65 25 10 35 55 45 95 15
677,30,0.9999997332726769,2.667273231171663e-05,32.32489178944831,30 40 35 25 20 45 50 15 60 10 32 55 42 37 27 38 23 34 33 28
16880,80,0.999971018660287,0.002898133971296346,78.12549172401307,80 75 85 70 72 65 78 82 90 73 83 60 76 77 87 74 68 81 84 67
16689,50,1.000000003998874,0.0,45.39122347949413,50 30 20 40 0 25 10 35 15 60 45 55 5 70 65 42 37 23 38 33
1325,20,0.9999982190470467,0.00017809529533341362,15.606696767555787,20 10 15 25 30 5 12 18 22 23 35 17 13 14 8 24 21 27 7 16
6988,40,0.9999878875746994,0.001211242530063661,48.00797617554788,40 60 30 70 65 35 50 45 55 20 25 75 80 42 15 62 72 37 67 63
16464,50,0.9999972892346265,0.00027107653735036763,45.84780337603996,50 40 30 60 35 20 45 25 55 65 0 70 15 10 75 42 37 43 38 33
4494,20,0.9999997652570392,2.3474296084735613e-05,24.781413209736623,20 30 25 40 10 35 15 45 23 32 22 27 5 24 12 28 34 18 50 33
13324,30,0.9999996065270012,3.93472998849731e-05,32.95476083546391,30 40 20 50 60 70 25 10 35 80 0 45 65 15 75 55 85 90 42 5
532,10,0.9999999317731098,6.822689024854611e-06,9.992198115497548,10 5 15 20 0 25 8 12 30 7 5 3 2 13 18 17 14 9 4 6
3577,60,0.9985685004302921,0.14314995697078947,55.396601594963435,60 40 65 70 35 30 45 55 50 75 62 42 72 25 80 67 20 68 63 52
19489,20,0.9999998974407724,1.0255922755497693e-05,19.953376813028353,20 10 30 15 25 40 35 0 5 45 23 12 22 27 32 50 18 24 5 17
6595,70,0.9999506144613971,0.0049385538602897405,72.58948003004322,70 75 80 65 60 85 72 73 78 82 55 68 90 67 74 62 83 77 50 76
3846,30,0.9999986853278163,0.00013146721836720943,26.225719826813332,30 20 40 25 10 35 15 60 50 45 70 65 80 5 75 55 23 32 42 27
19213,60,0.9999645603157383,0.003543968426167332,62.23639227178696,60 70 50 80 40 75 65 30 85 0 20 35 45 90 55 25 10 72 15
9625,85,0.9999755095783561,0.0024490421643874605,84.44789443387835,85 80 90 95 75 70 65 60 100 92 87 82 93 83 72 88 98 97 78 50
2214,30,0.9999997119250442,2.8807495577876097e-05,28.446094327191055,30 20 40 25 35 15 10 45 50 32 23 22 27 60 28 34 42 37 33 24
14936,30,0.9999821258301249,0.0017874169875087276,27.62842748367226,30 20 40 25 35 15 10 45 50 23 32 27 22 12 37 42 34 38 28 24
2720,20,0.9999988344468277,0.00011655531723109291,24.63861910804658,20 30 25 40 10 15 35 50 45 60 5 23 70 32 27 42 22 0 65 12
775,5,0.999999989118882,1.0881118006622614e-06,7.313532868170234,5 10 0 15 2 3 20 8 7 4 12 1 5 6 9 13 25 14 11 18
19691,95,0.9999999138592357,8.614076429935835e-06,93.33178772862018,95 90 100 85 98 80 97 92 93 99 94 96 87 88 89 91 75 86 82
11058,10,0.9999997063921975,2.9360780251508345e-05,9.61007938863277,10 5 15 20 0 25 2 30 3 12 8 7 18 13 5 1 17 14 4 6
3462,40,0.9999874743415917,0.0012525658408257812,43.2236809317056,40 30 60 70 35 20 80 50 25 65 75 45 85 55 90 15 10 100 95 72
16949,40,0.9999858314341685,0.0014168565831473856,42.675721307411536,40 60 30 35 45 50 55 65 25 20 70 42 15 37 75 62 52 38 32 43
6452,40,0.9997073382649364,0.029266173506359294,37.57128156050948,40 35 30 45 60 55 50 25 20 42 65 37 38 32 43 47 27 34 70 52
15024,30,0.9999998531903136,1.4680968640767844e-05,33.12721381059055,30 40 20 50 35 25 60 45 10 15 55 70 65 42 32 38 37 33 27 34
14488,30,0.9999997386004854,2.6139951458947763e-05,26.465113030645945,30 20 25 40 35 10 15 45 50 5 23 32 27 22 24 0 34 33 28 12
8558,85,0.9999983235088943,0.0001676491105717659,84.00084039241607,85 80 90 75 70 95 87 82 92 65 83 78 60 72 88 86 84 93 89 73
12656,30,0.9999974636593981,0.00025363406018774626,29.20051480795281,30 20 40 25 35 10 15 60 45 50 70 65 55 32 23 27 42 22 80 37
6143,70,0.9999131985621356,0.008680143786443661,65.29169751125357,70 60 65 75 40 55 80 50 45 35 30 72 62 67 68 85 73 63 78 57
13943,30,0.9999980355624847,0.00019644375153227145,28.6616585350327,30 20 25 35 40 15 10 45 32 23 27 22 34 28 37 42 33 38 24 50
1599,10,0.9999997665531076,2.3344689237259075e-05,8.891332288713373,10 5 15 0 20 8 3 7 2 12 4 6 9 25 13 5 18 1 14 11
16600,40,0.9999993089067885,6.910932115467006e-05,36.94351686150784,40 30 50 35 20 25 45 60 55 15 10 65 70 42 37 38 32 43 0 27
17887,70,0.999256164152671,0.07438358473289552,66.05143044271647,70 80 60 50 75 40 85 65 0 30 90 20 35 55 25 45
4456,20,1.0000000025249143,0.0,17.388734181229346,20 10 15 30 25 5 35 40 0 12 23 18 22 17 27 24 21 14 13 32
223,10,0.9999996163146893,3.8368531074528534e-05,12.909464460461718,10 20 15 30 5 0 25 40 35 12 8 2 18 7 5 3 50 13 17 14
15341,20,0.9999996643428873,3.356571126600372e-05,22.68705893821609,20 30 10 25 40 15 35 5 0 23 45 32 12 27 22 24 50 34 28 18
8071,80,0.9997936361243825,0.020636387561745462,72.93483862918022,80 70 60 85 75 50 90 65 40 30 95 35 0 55 45 20 25 72 87
9665,50,0.997661293042057,0.23387069579430264,37.062776428482465,50 30 40 0 20 60 10 25 35 70 15 45 55 65 5
430,30,0.9999748877094154,0.0025112290584550223,28.4541938864838,30 20 40 25 35 15 10 45 50 60 55 70 65 5 32 23 22 27 42 12
19216,60,0.9956605390076817,0.43394609923183003,54.79228066897963,60 50 40 70 30 80 0 65 20 75 35 45 25 55 85 10
16028,40,0.9999956563759977,0.00043436240022565187,43.040509594126476,40 60 30 50 35 45 65 55 70 20 25 75 15 42 37 10 62 80 43 47
5749,30,0.9999984994382584,0.00015005617416408157,30.160183504026154,30 40 20 35 25 15 45 10 32 50 23 27 37 22 34 42 38 28 33 60
2487,20,0.9999990564559602,9.435440397886907e-05,22.494760854042838,20 30 25 15 35 10 40 23 22 27 32 18 28 12 24 17 45 21 34 33
18868,40,0.999929385398231,0.007061460176904788,37.41061262727761,40 30 50 20 60 35 0 25 10 70 45 15 65 55 75 80
5110,60,0.9997681523039532,0.0231847696046783,64.46008534583677,60 70 65 75 40 80 55 45 35 30 72 50 62 85 68 67 73 63 20 42
10536,10,0.9999997439870602,2.560129398476718e-05,12.610666543938034,10 20 15 5 30 25 0 12 35 18 40 8 17 23 13 7 22 14 3 2
808,20,0.999999524881643,4.7511835699065585e-05,20.045054448762404,20 30 10 15 25 40 35 5 0 12 23 45 22 18 27 17 32 24 50 28
9734,50,0.9999966408280614,0.00033591719386105723,48.22705713767999,50 40 30 0 60 20 25 70 35 10 45 65 55 15 75 80 42
7053,40,0.9999997263945236,2.7360547638632937e-05,37.0764028115998,40 30 50 35 20 25 45 60 15 10 55 65 0 70 42 37 32 38 33 43
6700,70,0.9999206086984447,0.007939130155532048,70.24766419335938,70 75 65 80 60 85 40 72 55 35 30 45 50 73 78 68 67 62 90 82
3772,30,0.9999983224580556,0.0001677541944355987,30.352788037990305,30 40 20 25 35 60 70 45 15 50 80 10 65 75 85 55 90 42 32 27
19455,50,0.9980984136170767,0.19015863829232593,27.974343742958723,50 0 30 40 60 20 70 25 10 75 80 35 65 15 45 55 85
18911,30,0.9999999612416809,3.875831910971073e-06,36.056766703279486,30 50 40 20 10 25 0 35 60 15 45 5 70 55 42 33 32 34 65 23
906,5,0.9999999942451916,5.754808407587575e-07,5.683807078435658,5 10 0 3 2 7 8 15 4 1 6 12 20 9 5 13 11 14 18 17
3470,20,0.9999997304305549,2.695694450993713e-05,19.79016932021444,20 15 25 30 10 35 40 5 12 22 18 23 17 27 28 24 32 45 21 14
3941,20,0.9999923780165056,0.0007621983494354723,21.452808773398893,20 30 25 15 10 35 40 23 22 12 18 27 32 17 24 28 45 21 14 13
7185,40,0.9999725596841361,0.0027440315863880294,36.544962818818156,40 30 35 45 50 25 20 60 55 42 37 32 38 43 15 65 34 27 33 47
13319,30,0.9999999038262468,9.617375318349275e-06,30.694602059071297,30 40 20 25 35 50 10 60 15 45 70 55 65 32 5 42 0 37 33 27
3235,60,0.9998161355672982,0.018386443270179686,56.66022117979784,60 40 65 70 50 55 45 35 30 75 62 80 42 25 20 72 52 68 63 67
8818,80,0.9999977691762327,0.0002230823767268575,79.19795839420819,80 70 85 90 75 60 65 95 50 40 87 72 82 92 55 30 78 83 45 73
2954,30,0.999999591224954,4.087750460346484e-05,32.4333884395969,30 40 35 20 25 45 50 15 60 10 55 32 42 37 65 38 27 23 34 70
14983,30,0.999982413282478,0.0017586717521944628,32.04455815148779,30 35 40 25 20 45 15 32 27 23 37 34 42 38 22 28 50 10 33 24
15764,30,0.999999256319894,7.436801060523024e-05,32.978853934825764,30 40 20 35 25 50 45 60 15 10 55 32 42 37 38 65 34 27 33 70
9386,50,0.9999991267384801,8.732615198736582e-05,42.740198984229586,50 30 40 20 0 60 25 10 35 45 15 70 55 65 5 33 42 23
5880,30,0.9999999476159944,5.238400557772138e-06,27.58741869556507,30 20 25 40 35 10 15 45 50 23 27 32 33 22 28 24 34 37 5 38
10295,70,0.9999065618892745,0.009343811072548558,66.3504140998708,70 65 60 75 80 40 30 35 45 55 85 72 50 25 20 68 62 67 73 63
18436,50,0.9996164844037224,0.03835155962775838,55.99829408893978,50 60 70 80 40 75 30 65 85 20 0 35 90 25 45 55 10 95 15
6137,40,0.9999956973220782,0.0004302677921841358,38.87444304133977,40 30 35 60 50 45 65 20 25 55 70 15 75 42 37 10 32 43 38 47
15898,40,0.9999965824238958,0.00034175761042254393,49.41913409724673,40 60 50 30 65 35 70 45 55 20 25 75 80 15 42 62 37 52 67 10
9346,60,0.9999852893314047,0.0014710668595263598,57.73822989933682,60 70 50 40 80 30 75 65 20 35 85 45 0 55 25 90 10 15 72 42
7985,60,0.9987861638625197,0.12138361374802731,53.52573233603919,60 40 65 55 45 35 70 50 30 62 42 63 52 67 47 57 37 43 25 75
191,10,0.9999991982592172,8.017407827631828e-05,9.553645200190624,10 5 20 15 0 25 30 2 3 12 8 7 1 18 13 5 4 17 35 14
